"product_id","recommendations"
"39935","{2630,32511,20171,38374}"
"39936","{9655,29733,20337,20353}"
"39937","{38815,42068,38916,31158}"
"39938","{31654,38365,20821,4107}"
"39939","{39842,39844,23194-roze,26109}"
"39940","{22235,22431,23301,20817}"
"39941","{24726,24727,24729,1980}"
"39942","{40884,40885,39842,27362}"
"39943","{42286,2542,29134,21792}"
"39944","{42286,27743,22175,16443}"
"39945","{27903,23349,1381,23341}"
"39946","{26194,29134,2542,23349}"
"39947","{38815,29486,4120,42876}"
"39948","{31263,24654,20337,16621}"
"39950","{33288,33533,29297,16958}"
"39951","{38815,32032,26586,20598}"
"39952","{16830,20156,20157,16349}"
"39953","{27122,23600,23746,29328}"
"39954","{39914,39926,38815,20400}"
"39955","{29878,40577,25355,20631}"
"39957","{25960,28292,23388,38815}"
"39958","{29387,31988,31654,2153}"
"39959","{30498,33247,2607,16756-besneeuwdeballen}"
"39960","{35174,25361,16213,16273}"
"39961","{38815,39769,2206,40884}"
"39962","{38815,31344,20304,27906}"
"39963","{34286,29134,27063,34285}"
"39964","{16651,21815,26332,16621}"
"39965-3942","{39622,16006,16946,1446}"
"39965-4346","{21792,2206,22259,21268}"
"39966-3942","{6994,20923,20155,20751}"
"39966-4346","{32032,38815,20155,20384}"
"39967-3942","{36073,30286,38677-zwart,39500}"
"39967-4346","{32032,2539,20155,2552}"
"39968","{31777,16947,2460,27388}"
"39969","{27655,29289,24640,32032}"
"39970","{28255-flower,28255-rose,16829,29289}"
"39971","{35776,36035,26586,39638}"
"39982",{}
"39983-blauw","{20821,31231,33177,1445}"
"39983-groen","{16052,20106,25974,1587}"
"39983-roze","{27063,27965,29502,27043}"
"39987","{30790,30033,17223,20058}"
"39988","{20549,21899,22320,20340}"
"39989","{26085,16346,21758,29887}"
"39990","{21758,33708,16791,29887}"
"39991","{30928,21758,23301,23731}"
"39993","{4120,5161,24009,16005}"
"39995","{38815,23111,1335,1932}"
"39997","{38815,33288,16678,16819}"
"39998","{39999,31231,32032,26946}"
"39999","{40011,39998,21479,23275}"
"40000","{20106,21230,21593,16829}"
"40001-blauw","{21391,21814,22809,1981}"
"40001-groen","{16946,21791,25960,04001-pillarboxred}"
"40001-oranje","{26095,29130,29290,21268}"
"40001-paars","{21791,25960,26456,16946}"
"40001-rood","{16202,25974,26260,33688}"
"40001-roze","{16946,21791,25960,16343}"
"40002","{1380,16819,22061,1330}"
"40003","{2385,36461,21337,40321}"
"40004","{2385,39882,21337,40321}"
"40005","{26085,26260,38815,29504}"
"40006","{38815,21815,16333,27721}"
"40007","{39934,31654,20598,21529}"
"40008","{38815,21230,20155,27480}"
"40009","{23425,40884,21792,9553}"
"40010","{1475,16448,16346,28070}"
"40011","{2206,21533,21505,23686}"
"40012","{29522,29791,27970,30927}"
"40014","{20158,29797,36006,36007}"
"40015","{38815,33288,20157,20915}"
"40016","{38815,29498,1475,40599}"
"40017","{33055,38815,29289,40599}"
"40019","{28112,42203,26500,5844}"
"4002","{4848,38815,1475,32032}"
"40021","{1586,16901,16908,1313}"
"40022","{33707,33708,27043,42573}"
"40023","{38815,4107,25126,23388}"
"40024","{39142,32032,21268,23301}"
"40025","{38815,31672,23093,21905}"
"40030","{8377,21912,20821,27745}"
"40031","{16800,20859,27305-aqua,32092}"
"40034","{9655,3837,38869,20075}"
"40035","{34072-nederland,41109,33684,42676}"
"40042-blauw","{20821,16945,2106,16099}"
"40042-groen","{42982,41203,40577,42983}"
"40042-oranje","{163749,16617,17033,16200}"
"40042-paars","{26210,29197,30414,22447}"
"40042-Rood","{22447,22259,23437,21173}"
"40042-roze","{21368,27967,27969,163774}"
"40052-blauw","{1475,16623,16767,17223}"
"40052-groen","{22061,23092,29438,20622}"
"40052-oranje","{22376,31164,39810,41957}"
"40052-paars","{27834,29438,31754,36629}"
"40052-rood","{22061,23374,30813,16202}"
"40052-roze","{22015,23382,2539,20040}"
"40054-blauw","{2365,26159,1380,26160}"
"40054-groen","{28281,3159,2460,1887}"
"40054-oranje","{24333,24627,27712,22433}"
"40054-paars","{16703,1932,22447,163774}"
"40054-rood","{31222,1887,20275,1882}"
"40054-roze","{22259,22433,24333,163774}"
"4006","{21533,22063,22235,21505}"
"40061","{26982,33204,40766,43637}"
"40063","{16040,1335,17200,20598}"
"40066","{24103,30769,20175,24111}"
"40067","{38815,26085,4107,32032}"
"40068","{38815,16333,16121,17043}"
"40068-freshscent",{}
"40068-normal",{}
"40069","{23093,25960,16422,27043}"
"40070","{24747,27594-flonkerendeglazen,16829,27594-kerstcadeausrood}"
"40071","{16761,1904,1906,16643}"
"40072","{25960,26828-angeldust,28089,04281}"
"40073","{20378,22009,25149,16204}"
"40074","{16447,33476,4162,42032}"
"40077-blauw",{}
"40077-geel",{}
"40077-groen",{}
"40077-roze",{}
"4009",{}
"40090",{}
"40098","{38815,36286,25960,29612}"
"40099","{25960,27615,2630,27961}"
"40100-blauw","{42261,29892,1906,20474}"
"40100-groen","{20260,20559,21529,16800}"
"40100-rood","{29289,24542,21378,20474}"
"40100-roze","{1697,20930,23779,16831}"
"40101","{38815,39769,23388,26085}"
"40104-beige",{41521}
"40104-grijs","{29099,32186,34823,16678}"
"40104-groen",{35608}
"40104-okergeel","{32186,35570-grijs,40883,16678}"
"40104-turquoise","{16202,16819,17030,16161}"
"40104-zwart","{26238,40778,41407,41521}"
"40107","{16244,16643,16827,1379}"
"40108-aztec",{}
"40108-flamingo",{}
"40108-tropen",{}
"40108-zwart",{}
"40109","{44436,4002,25960,1932}"
"40110-black","{23149,23861,24730,20349}"
"40110-grey","{30897,42218,45212}"
"40110-navy","{1380,16901,21168,1313}"
"40110-okive","{42707,45291,45512-grijs,38706}"
"40111","{29438,29921,22431,34085}"
"40112","{23963,2206,23396,39961}"
"40113","{38917,45721,43569,16901}"
"40114","{29486,27743,2206,1475}"
"40115","{9685,25960,31705,34067}"
"40116","{28347,4120,38869,2206}"
"40117","{29486,2630,2154,21648}"
"40118","{27743,2206,1380,28347}"
"40119","{29134,4120,29486,33204}"
"40120","{36012,27743,28347,29486}"
"40127-16","{22809,24012,24103,21706}"
"40127-17","{22809,24012,24103,21706}"
"40127-20","{26939,28099,29037,2369}"
"40127-21","{2369,26939,28099,29037}"
"40128","{24113,24112,24042,32403}"
"4013","{7474,38815,4506,23388}"
"40130","{40141,24112,24042,24113}"
"40131","{29496,30287,31848,17022}"
"40132","{40128,23096,23301,23035}"
"40134","{04001-black,04001-crimson,26948,38419-02koraal}"
"40137","{31705,9524,21268,21815}"
"40138","{21815,22251,23035,21758}"
"40139","{9524,21268,31705,29289}"
"40140","{31705,9524,21268,21238}"
"40141","{40130,24042,24112,24113}"
"40142","{20350,25960,27920,17025}"
"40143","{43130-geel,42549,23309,32585}"
"40144","{29505,22227,29494,31557}"
"40145","{16037,20269,20598,1475}"
"40146","{29496,25960,27091,1904}"
"40147","{31550,33055,33155,17031}"
"40148","{29505,31557,29494,39919-blauw}"
"40149","{38815,16343,16830,16006}"
"40150","{20157,29502,29505,17169}"
"40151","{20269,20598,21895,1475}"
"40152","{31659,42253,22356,35315-grijs}"
"40153","{29494,29505,17033,17031}"
"40154","{26205,39601,20598,26981}"
"40155","{1456,16441,20012,16200}"
"40156","{163774,20021,28368,1456}"
"40157","{21901,23085,23778,1887}"
"40158","{26807,27314,29500,17169}"
"40159","{17033,21758,27712,17031}"
"40160","{22326,26687,29290,16200}"
"40161","{16006,16343,16830,1380}"
"40162","{27960,16200,20158,27962}"
"40163","{16200,27960,20158,27962}"
"40164","{1475,17169,20254,1335}"
"40165","{21905,25191,25770,21667}"
"40166","{26687,30046,31161,16200}"
"40167","{2666,4665,20821,21758}"
"40168","{43054,43042,1586,36196}"
"40169","{26781,30286,33713,20106}"
"40170","{29489,25407,23885,42544}"
"40172","{31157,33855,23382,38815}"
"40172-eend","{24730,29290,1381,31814}"
"40174",{}
"40175","{24728,30822,21904,31011}"
"40178","{38815,21174,32032,4836}"
"40179",{5274}
"40180","{6993,42693,35307,24642}"
"40181","{29734,29763,20821,24034}"
"40182","{38815,20561,4836,22429}"
"40183","{42641,1542,20661,20040}"
"40184","{20275,33060,20037,16819}"
"40185","{16830,17106,20156,16349}"
"40186","{38815,39395,23301,27325}"
"40187","{29955,31705,31995}"
"40189","{39705,40192,39706,27063}"
"40190","{40192,39706,24367,42068}"
"40191","{2630,34091,25960,4837}"
"40192","{40190,40189,24367,38815}"
"40193-blauw","{38815,39609,3080,40247}"
"40193-doorzichtig",{}
"40193-wit","{36246,33752,1475,32156}"
"40193-zwart","{38858,9614,29487,1475}"
"40195","{40192,7551,39706,1626}"
"40196","{38815,31784,36196,20018}"
"40197","{32032,38815,29611,39502}"
"40198","{38815,31705,25960,22429}"
"40199","{21400,25994,27743,16710}"
"40200","{43834,27043,16157,31672}"
"40202-3-blauw","{27969,30813,30819,31754}"
"40202-3-geel","{42460,42508,42453,23093}"
"40202-4-blauw","{1380,16333,16523,1335}"
"40202-4-geel","{17106,21773,27969,16558}"
"40202-4-groen","{1475,16333,22824,26166}"
"40202-4-wit","{20157,20422,20915,1475}"
"5257","{5255,9813,30825,16343}"
"40202-5-geel","{1735,20255,20260,16826-geel}"
"40202-5-groen","{29297,30813,30819,28359}"
"40203","{29289,30822,30825,36506}"
"40204",{}
"40205","{17116,2553,29496,32032}"
"40206","{26085,29502,25960,33801}"
"40216","{20106,25124,25355,16830}"
"40217","{5859,42882,31654,38667}"
"40218","{28068,35307,27615,24998}"
"40219","{24747,27615,22350,28068}"
"40220","{21207,1580,20175,1626}"
"40221","{1626,1580,20175,20598}"
"40222","{31157,27657,27912,25124}"
"40223","{27912,25124,27657,29494}"
"40224","{34078,36092,28349,38667}"
"40225","{1626,20037,20175,1580}"
"40226","{32283,1626,1580,20037}"
"40227","{20037,25094,25095,25909}"
"40228","{25960,32450,33311,23746}"
"40229","{30089,34092-paars,5274,9145}"
"40230",{}
"40231","{22747,23137,2332,16791}"
"40232","{2630,33411,16830,38815}"
"40233","{27509,29614,30785-mickeymouse,24041}"
"40234-geel","{27092,31564,33610-groen,39278}"
"40234-groen","{25960,27092,29741,16946}"
"40234-oranje",{27092}
"40234-rood","{25960,27092,30286,16946}"
"40235","{24041,29614,4040,40651}"
"40236","{17025,1904,20804,16213}"
"40237","{24041,29614,4040,40651}"
"40238","{24041,29614,4040,40651}"
"40239-blauw","{27325,29438,31258,16800}"
"40239-groen","{20804,21529,26948,20335}"
"40239-rood","{27325,29438,31258,16800}"
"40239-roze","{16333,23745,31672,32585}"
"40240","{24041,29614,4040,40651}"
"40241","{24041,29614,4040,40651}"
"40242","{24041,29614,30785-mickeymouse,35858}"
"40243","{24041,29614,4040,40651}"
"40244",{20316}
"40245-blauw","{40314-groen-m,42525-rood,35553,42888-leonie}"
"40245-groen","{40314-groen-m,42223,35553,42525-rood}"
"40245-rood","{40314-groen-m,42525-rood,35553,42888-leonie}"
"40246-blauw","{26807,16005,16006,1475}"
"40246-geel","{27924,38815,23301,1906}"
"40246-groen","{17116,2154,21759,1380}"
"40246-rood","{20169,23111,23454,20040}"
"40247","{39609,16495,2551,27118}"
"40249","{21529,23602,27900,20561}"
"40251","{29134,5162,1475,26238}"
"40252","{32039,20451,21168,1587}"
"40253","{23301,38815,23388,22810}"
"40257-boter-kaas","{1904,20378,21529,1380}"
"40257-dammen","{33330,28012,29154,23157}"
"40257-mens-erger","{17169,20162,20335,17168}"
"40259","{1379,20561,20014,22943}"
"40260","{42024,20915,20157,20158}"
"40261","{30790,31219,30033,33093}"
"40262","{34067,38694,39537,30498}"
"40263","{38815,34427,25960,30813}"
"40264","{17223,24726,24728,16623}"
"40265","{27664,31231,31654,23388}"
"40266","{32032,16064,16346,1475}"
"40267","{38815,40270,31705,16204}"
"40268","{40270,31705,16204,20040}"
"40269","{16012,17223,20661,16007}"
"40270","{40268,32032,40267,38815}"
"40271","{36291,39541,25113,39542}"
"40272","{27886,16011,163749,1586}"
"40273","{1380,1455,16767,02013}"
"40274","{38815,40025}"
"40275","{1904,20169,20175,16945}"
"40276","{39812,40734,39810,30982}"
"40277","{38815,32032,31654,39810}"
"40280","{38815,30850,20018,16862}"
"40281","{38815,32032,30850,16862}"
"5258","{5255,30482,20537,23388}"
"40282","{34361,38815,16767,04001-chestnut}"
"40283","{21857,23388,24808,16052}"
"40284","{20157,20255,20915,20155}"
"40286","{27043,27063,25094,30819}"
"40287","{40067,34224,30286,7495}"
"40288","{27324,29289,30819,30822}"
"40289","{35995,26456,26204,24103}"
"40290","{38815,30012,20075,29763}"
"40291","{30012,29733,39769,39961}"
"40292","{30012,29733,39769,39961}"
"40293","{16040,21701,27210,29792}"
"40294","{41012,29899,27463,29932}"
"40295","{38815,32032,16333,29289}"
"40296","{33014,31813,20631,39871}"
"40297","{8093,16273,1641,1470}"
"40298","{16621,2153,2819,31357}"
"40299","{29733,30012,16800,2540}"
"4030","{20525,8629,16761,1586}"
"40300","{23388,1380,16176,1347}"
"40301","{40627,27913,27912,23388}"
"40302","{25960,17169,20244,17168}"
"40303","{30286,20598,20025,34224}"
"40304","{21533,21815,21505,23589-blauw}"
"40305","{23388,16255,16756-Kerst,16176}"
"40306","{35912,27913,27912,38960-blauw}"
"40307","{33699,40464-blauw-37}"
"40308","{28359,31282,31654,22355}"
"40309","{7495,39810,25342,17025}"
"40310","{4107,39810,25496,29290}"
"40314-blauw-l","{20155,20156,20157,17033}"
"40314-blauw-m","{29289,27324,29328,2171}"
"40314-blauw-s",{}
"40314-groen-l","{25960,29328,36007,2171}"
"40314-groen-m","{40245-groen,35553,40245-blauw,40245-rood}"
"40314-groen-s",{}
"40314-roze-l","{29290,5319,9685}"
"40314-roze-m","{29289,25674,29217-princess,1347}"
"40314-roze-s","{25960,39447,39665-oma,39665-opa}"
"40315","{29289,29438,32518,33796}"
"40319","{40338,31654,29903,29904}"
"4032","{16717,17161,20606,1475}"
"40320","{23388,16823,17183,25960}"
"40321","{40004,40003,20339,20951}"
"40322","{31835,39910}"
"40325","{38921-zee,40340,40338,29901-roze}"
"40327-blauw-baksteen","{26105,27508,33601-donkerblauw,33620}"
"40327-blauw-patroon","{27315,23309,2630,34842}"
"40327-blauw-rond","{23309,20058,20631,2543}"
"40327-geel-bloem","{21532,21533,23388,29154}"
"40327-groen-barok","{44365,29289,20008,20157}"
"40327-groen-rechthoek","{27315,28381,23309,31811}"
"40327-roze-bloem","{33478,27969,23309,25960}"
"40327-roze-rond","{34844,39396,34842,40692}"
"40328","{40337,38815,20859,20337}"
"40329","{17031,23388,24027,16563}"
"4033","{22447,22433,1475,27097}"
"40330-blauw","{20601,26577,27092,16831}"
"40330-geel","{20158,20804,20915,152264}"
"40330-groen","{36104,39423,40804-turquoise}"
"40330-roze","{40025,4130,38815,42590}"
"40331","{40338,23382,29894,33855}"
"40332","{29899,25974,16112,36007}"
"40333","{16830,26291,26976,16823}"
"40334","{17036,17182,20601,16823}"
"40335","{21383,16442,27092,40680}"
"40336",{25873}
"40337","{33055,40328,30927,25974}"
"40338","{40341,40331,40319,40352}"
"40339","{39152,40341,29897,22320}"
"40340","{40341,40325,29903,29897}"
"40341","{40338,40340,29901,32481}"
"40342","{41011,38822,31263,33096}"
"40344","{3485,32032,20012,17266}"
"40345","{1906,23388,16157,16333}"
"40346","{38815,20350,21173,16059}"
"40347","{7477,38815,31901,1379}"
"40348","{38815,41407,27920,2666}"
"40349","{2630,27969,25960,29289}"
"40350","{40319,40352,40332,32473}"
"40351",{}
"40351-blauw","{36006,33055,29899,36007}"
"40351-roze","{40338,29903,16958,21533}"
"40352","{40338,31253,16617,7673}"
"40353","{1018,22943,23746,24034}"
"40354","{39702,41155,29210,1452}"
"40355","{5844,20175,20561,2543}"
"40356","{38815,31705,1319,29297}"
"40357","{24851,16638,16791,163749}"
"40358","{33754,31705,31654,29286}"
"40359","{16731,20561,16007,20704}"
"4036","{17184,2036,16604,22165}"
"40360","{27647,25139,20598,39883}"
"40361","{1743,20014,20175,17266}"
"40362","{32559,31654,29522,7551}"
"40363","{29522,38815,29791,5909}"
"40364","{27721,25139,20561,16346}"
"40365","{8093,39718,3485,16346}"
"40367","{43359,20923,21236,16908}"
"40369","{16117,33713,20804,38815}"
"4037","{2535,2536,3102,1380}"
"40373","{38815,5859,27721,22227}"
"40376","{21268,1313,16040,23089}"
"40377","{2206,2536,16282,2630}"
"40378","{40612,40602,16495,45437}"
"40379",{}
"40381","{21479,26238,21210,26652}"
"40391-blauw","{24727,24728,24730,1735}"
"40391-geel","{25355,34710,39903,16333}"
"40391-groen","{32481,25355,25974,23458}"
"40391-rood","{25355,39903,39905-blauw,16333}"
"40391-wit","{48102,27965,21300,21623}"
"40391-zwart","{32518,1735,20513,16346}"
"40399-bruin",{}
"4040","{20171,21231,21815,16604}"
"4040-lightmedium",{}
"4040-mediumdeep",{}
"40400","{16213,20353,23301,16157}"
"40403","{20040,20244,20804,16946}"
"40404","{26338,26185,26184,30084}"
"40409-blauw-37","{39872,40410,23094,40413}"
"40409-blauw-38","{20559,21378,21858,16602}"
"40409-blauw-39",{}
"40409-blauw-40","{21858,27327,27328,27329}"
"40409-rood-37","{21304,21378,21858,20559}"
"40409-rood-38","{20559,20601,21378,1380}"
"40409-rood-39","{21614,23111,23454,1380}"
"40409-rood-40","{29235,29741,31158,29134}"
"40409-roze-37","{23094,27712,27713,16602}"
"40409-roze-38",{38723}
"40409-roze-39",{}
"40409-roze-40","{27063,39951,26680,22882}"
"40410","{38815,26085,32518,31738}"
"40411","{2173,26807,40793}"
"40412","{23111,24041,24042,16433}"
"40413","{40005,30286,38815,22447}"
"40414-blauw",{}
"40414-rood",{}
"40415","{22320,26161,29481,17033}"
"40416",{}
"40417",{}
"40417-blauw","{30286,30287,39655,16346}"
"40417-groen","{21305,23142,23743,20525}"
"40417-rood","{16059,20979,24363,04021}"
"40417-roze","{20525,23743,23744,26158}"
"40417-wit","{42982,16819,17030,16202}"
"40417-zwart","{29289,32032,38368,21857}"
"40418",{}
"40419",{}
"40420","{34884,38815,23382,1932}"
"40421","{34884,20269,16442,1932}"
"40422","{41743,38815,40884,27721}"
"40423","{29134,16343,20063,16220}"
"40424","{20598,39769,26304,4107}"
"40425","{29289,39769,26311,40429}"
"40426","{40429,29506,16947,2535}"
"40427","{39769,23963,2206,39961}"
"40428","{38815,32032,40883,9592}"
"40429","{38815,40637,40426,31654}"
"40430","{38815,36196,20378,23374}"
"40431","{38815,32032,20040,25960}"
"40432","{38815,39798,25960,27043}"
"40433-blauw","{1641,29290,36067,16333}"
"40433-geel",{}
"40433-groen",{}
"40433-roze",{}
"40433-wit","{16495,16829,20106,1580}"
"40434","{36012,38815,31658,16946}"
"40438","{34225,21758,26578,21479}"
"40439","{30864-planes,31654,21758,35322}"
"40440","{7096,4107,20040,20588}"
"40441","{46012,31988,23099,26260}"
"40442","{31654,30864-planes,21758,35322}"
"40443","{38815,20598,31231,1641}"
"40444","{24729,25960,20040,27801}"
"40445","{30864-planes,31654,21758,35322}"
"40446","{38815,31754,20821,30545}"
"40448","{16829,1932,2162,16118}"
"40449","{38923,25960,33159,42311}"
"40450","{28290,31754,25974,46030}"
"40452","{16222,16819,20747,04281}"
"40455","{40178,16830,20598,16432}"
"40457",{33603}
"40458","{23388,33574-groen,39402-blauw,39763}"
"40459-blauw-37",{}
"40459-blauw-38","{17169,20335,2206,17168}"
